Title,Time ,User
Microsoft Power BI  Publishing to Power BI Service,40030,qbPxMpzHfOVFC7lXTY6cGprZJs82
Customer Success Manager Fundamentals to your CSM career,10720,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
Learn MSBI   SSIS   SSRS and SSAS Step by Step,42130,JEsNTBIwgAQspysSe5FWhR80zY03
Building Your Team How to put together the perfect team,10930,PFABEm3ELjV5bhOq9LwapHMnV2w1
Business Analysis  Working with Use Cases,50330,g28ct3WWrWXqP3Z0LhI2J01yOsX2
Guy Kawasaki’s The Art of Evangelism,51530,oICWcpjSH1XEMpSTGOHPJ71ABh33
Giving and Receiving Feedback for Management and Leadership,60310,qbPxMpzHfOVFC7lXTY6cGprZJs82
Six Sigma Yellow Belt Masterclass (includes a YB project),52200,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
Business Continuity Management System ISO 22301,41400,JEsNTBIwgAQspysSe5FWhR80zY03
Complete Tableau 2020 Training for Absolute Beginners,20040,PFABEm3ELjV5bhOq9LwapHMnV2w1
How to Win 97% of Your Options Trades,10850,g28ct3WWrWXqP3Z0LhI2J01yOsX2
Project Management Essentials,30620,oICWcpjSH1XEMpSTGOHPJ71ABh33
Leadership The Emotionally Intelligent Leader,20730,qbPxMpzHfOVFC7lXTY6cGprZJs82
Accounting  Bookkeeping & Financial Statements Zero to Pro,52310,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
Become a Pharmacy Technician,60040,JEsNTBIwgAQspysSe5FWhR80zY03
Write Like a Boss Master Your Business Writing Skills,21000,PFABEm3ELjV5bhOq9LwapHMnV2w1
Learn Cryptocurrency AltCoin Trading and ICO Investing,20310,g28ct3WWrWXqP3Z0LhI2J01yOsX2
Master Strategic Thinking and Problem Solving Skills,20950,oICWcpjSH1XEMpSTGOHPJ71ABh33
Customer Success  How to Actively Engage Your Customers,20230,qbPxMpzHfOVFC7lXTY6cGprZJs82
Navigate & Respect Age  Ethnic & Racial Differences,61420,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
Leading Virtual Teams  A Quick Course,1130,JEsNTBIwgAQspysSe5FWhR80zY03
Six Sigma White Belt (Dutch BKO Accredited),61010,PFABEm3ELjV5bhOq9LwapHMnV2w1
1 Cryptocurrency Investment Course A StepByStep Guide,10530,g28ct3WWrWXqP3Z0LhI2J01yOsX2
Professional Life Coaching Certification PCELC Life Coach,41220,oICWcpjSH1XEMpSTGOHPJ71ABh33
Growing Microgreens for Business and Pleasure,240,qbPxMpzHfOVFC7lXTY6cGprZJs82
Diversity  Equity  and Inclusion A Beginner’s Guide,21030,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
Performance Management For Managers,40150,JEsNTBIwgAQspysSe5FWhR80zY03
Lean ProblemSolving for Team Members and Leaders,51330,PFABEm3ELjV5bhOq9LwapHMnV2w1
How To Become a Bestselling Author on Amazon Kindle,51700,g28ct3WWrWXqP3Z0LhI2J01yOsX2
Citrix Application and Desktop Virtualization  76,22350,oICWcpjSH1XEMpSTGOHPJ71ABh33
Business Development For Startups and Tech Companies,21210,qbPxMpzHfOVFC7lXTY6cGprZJs82
Business Presentation Skills  Excellence Made Easy,450,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
Complete Introduction to Google Data Studio 2020 Edition,10040,JEsNTBIwgAQspysSe5FWhR80zY03
Learn how to Build High Quality Affiliate Websites,42150,PFABEm3ELjV5bhOq9LwapHMnV2w1
Affiliate Marketing + SEO Amazon Affiliate Marketing,10430,g28ct3WWrWXqP3Z0LhI2J01yOsX2
Learn how to double your Forex Trading Account in one trade,10940,oICWcpjSH1XEMpSTGOHPJ71ABh33
The Credit Analyst Training course,60450,qbPxMpzHfOVFC7lXTY6cGprZJs82
Be a Great Mentor A Practical Guide to Mentorship,11210,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
Robotic Process Automation RPA Fundamentals + Build a Robot,21720,JEsNTBIwgAQspysSe5FWhR80zY03
Master Business Writing and Editing,31040,PFABEm3ELjV5bhOq9LwapHMnV2w1
Business Analysis Developing Requirements,11830,g28ct3WWrWXqP3Z0LhI2J01yOsX2
ISO 45001 Occupational Health & Safety management system,31900,oICWcpjSH1XEMpSTGOHPJ71ABh33
Algorithmic Trading & Quantitative Analysis Using Python,61410,qbPxMpzHfOVFC7lXTY6cGprZJs82
Supply Chain  Planning of Resources & Detailed Scheduling,11800,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
OSHA Workplace Safety (General Industry 6 Hr Class),21520,JEsNTBIwgAQspysSe5FWhR80zY03
Decision Making Solve Problems with Emotional Intelligence,51430,PFABEm3ELjV5bhOq9LwapHMnV2w1
Business Strategy Execution Designing Agile Organizations,30820,g28ct3WWrWXqP3Z0LhI2J01yOsX2
Complete  GDPR  GDPR Certification  data protection  privacy,11450,oICWcpjSH1XEMpSTGOHPJ71ABh33
From China to Amazon  A LIVE case study and complete guide,52010,qbPxMpzHfOVFC7lXTY6cGprZJs82
Acumen Presents Dan Ariely on Changing Customer Behavior,12240,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
Kindle Secrets How I Wrote a Best Selling eBook In 72 hours,1410,JEsNTBIwgAQspysSe5FWhR80zY03
Manage Change Through Collaboration and Team Work,20910,PFABEm3ELjV5bhOq9LwapHMnV2w1
How to Become a Transcriptionist,22140,g28ct3WWrWXqP3Z0LhI2J01yOsX2
Novel Writing Workshop,41220,oICWcpjSH1XEMpSTGOHPJ71ABh33
Storytelling for Public Speaking,52110,qbPxMpzHfOVFC7lXTY6cGprZJs82
Forex Trading Your Complete Guide to Get Started Like a Pro,20700,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
Respect Gender & Sexual Differences & Assert Yourself,31820,JEsNTBIwgAQspysSe5FWhR80zY03
Tableau 10 Desktop Training,40600,PFABEm3ELjV5bhOq9LwapHMnV2w1
Investment Analysis & Portfolio Management  Core Finance,51400,g28ct3WWrWXqP3Z0LhI2J01yOsX2
Alibaba  How To Succeed At Importing Products,20140,oICWcpjSH1XEMpSTGOHPJ71ABh33
Online Marketing Business Create Your Agency  StepbyStep,10050,qbPxMpzHfOVFC7lXTY6cGprZJs82
Working from Home Effectively,41320,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
Complete GST Course & Certification  Grow Your CA Practice,41840,JEsNTBIwgAQspysSe5FWhR80zY03
How to Find  Evaluate and Launch New Startup Ideas,62110,PFABEm3ELjV5bhOq9LwapHMnV2w1
Effectively Managing Employee Performance,41100,g28ct3WWrWXqP3Z0LhI2J01yOsX2
Understanding and tackling Gender Bias in the workplace,41320,oICWcpjSH1XEMpSTGOHPJ71ABh33
Supply Chain Inventory Control & Safety Stock Calculation,31300,qbPxMpzHfOVFC7lXTY6cGprZJs82
Microsoft Certified Data Analyst Associate with Power BI,21310,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
Learn Risk Analysis  Evaluation & Assessment  from A to Z,31110,JEsNTBIwgAQspysSe5FWhR80zY03
GDPR  in a nutshell,41230,PFABEm3ELjV5bhOq9LwapHMnV2w1
Presentation Skills Give More Powerful  Memorable Talks,41840,g28ct3WWrWXqP3Z0LhI2J01yOsX2
The Complete Value Investing Course (Updated 2020),21140,oICWcpjSH1XEMpSTGOHPJ71ABh33
How To Write A Business Plan & A Winning Business Strategy,50710,qbPxMpzHfOVFC7lXTY6cGprZJs82
Start & Run a Successful and Profitable SEO Business in 2020,20850,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
Shopify Tyrant How To Start An Ecommerce Biz From Scratch,12320,JEsNTBIwgAQspysSe5FWhR80zY03
Introduction to Financial Modeling for Beginners,52130,PFABEm3ELjV5bhOq9LwapHMnV2w1
Become Better and Funnier at Public Speaking,20610,g28ct3WWrWXqP3Z0LhI2J01yOsX2
Certified Six Sigma Black Belt Training,40200,oICWcpjSH1XEMpSTGOHPJ71ABh33
Data Analytics SQL for newbs  beginners and marketers,930,qbPxMpzHfOVFC7lXTY6cGprZJs82
How to build an ecommerce store with wordpress & woocommerce,21640,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
49 Charts in Tableau 2020   Basic to Intermediate,2200,JEsNTBIwgAQspysSe5FWhR80zY03
Alteryx Masterclass  crash course in alteryx for beginners,10420,PFABEm3ELjV5bhOq9LwapHMnV2w1
Become QlikView Developer from Scratch,51820,g28ct3WWrWXqP3Z0LhI2J01yOsX2
ISO 31000  Enterprise Risk Management for the Professional,31230,oICWcpjSH1XEMpSTGOHPJ71ABh33
Productivity Hacks for Writers (Writing Mastery),52010,qbPxMpzHfOVFC7lXTY6cGprZJs82
US Residential Mortgage Business,11910,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
The Essential Guide for Effective Managers,52330,JEsNTBIwgAQspysSe5FWhR80zY03
Dan Rather on Journalism & Finding the Truth in the News,41830,PFABEm3ELjV5bhOq9LwapHMnV2w1
Public Speaking & Communicating Skip Theory  Master the Art,51800,g28ct3WWrWXqP3Z0LhI2J01yOsX2
Quality Management for Business Excellence,31950,oICWcpjSH1XEMpSTGOHPJ71ABh33
Lean Management Reduce waste and boost efficiency,22240,qbPxMpzHfOVFC7lXTY6cGprZJs82
Company Valuation & Financial Modeling,20130,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
ISO 140012015 Environmental management system,21600,JEsNTBIwgAQspysSe5FWhR80zY03
Invest in Stocks Like a Pro Investor by a Pro Investor!,20,PFABEm3ELjV5bhOq9LwapHMnV2w1
Culture  How to be a Great Coach,32140,g28ct3WWrWXqP3Z0LhI2J01yOsX2
Google Analytics Reports and Dashboards with Data Studio,10140,oICWcpjSH1XEMpSTGOHPJ71ABh33
Transcription Skills  Learn Beginning to Advanced Skills,50210,qbPxMpzHfOVFC7lXTY6cGprZJs82
Alteryx SelfService Analytics In Your Hands,12040,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
Finance for the Real World  Corporate Finance 101,41510,JEsNTBIwgAQspysSe5FWhR80zY03
Data Warehouse Fundamentals for Beginners,650,PFABEm3ELjV5bhOq9LwapHMnV2w1
Master Technical Analysis and Chart reading skills Bundle,1030,g28ct3WWrWXqP3Z0LhI2J01yOsX2
Smart Marketing with Price Psychology,10310,oICWcpjSH1XEMpSTGOHPJ71ABh33
Start a Successful Social Media Marketing Agency from Home,51240,qbPxMpzHfOVFC7lXTY6cGprZJs82
Forex Trading Price Action Advanced Swing Trading Strategy,50730,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
Develop Blockbuster Story Ideas that Sell! (Writing Mastery),60440,JEsNTBIwgAQspysSe5FWhR80zY03
Customer Service Keep em coming back!,31820,PFABEm3ELjV5bhOq9LwapHMnV2w1
Seeing the Big Picture Understanding Financial Statements,50440,g28ct3WWrWXqP3Z0LhI2J01yOsX2
How to Become a Financial Analyst from Scratch!,41200,oICWcpjSH1XEMpSTGOHPJ71ABh33
How To Validate Any Business Idea,30750,qbPxMpzHfOVFC7lXTY6cGprZJs82
Six Sigma Statistics Using Minitab 17,2350,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
ISO 90012015 Transition Training Course,10840,JEsNTBIwgAQspysSe5FWhR80zY03
CHANGE MANAGEMENT FOR ORGANIZATIONS Drive Strategic Results,62000,PFABEm3ELjV5bhOq9LwapHMnV2w1
The Practical BPMN 20 Master Class,11130,g28ct3WWrWXqP3Z0LhI2J01yOsX2
Start & Run a Local Viral Email Marketing Home Business,20040,oICWcpjSH1XEMpSTGOHPJ71ABh33
Manage Diversity,22330,qbPxMpzHfOVFC7lXTY6cGprZJs82
Change Management Real World Strategies & Tools,61830,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
Customer Success  How to Exceed Your Customers Expectations,820,JEsNTBIwgAQspysSe5FWhR80zY03
Statistics with R  Beginner Level,60430,PFABEm3ELjV5bhOq9LwapHMnV2w1
Master your DecisionMaking  and Critical Thinking Skills !,21520,g28ct3WWrWXqP3Z0LhI2J01yOsX2
Designing Gamification Level 1 (Basic) + Certification,10740,oICWcpjSH1XEMpSTGOHPJ71ABh33
Understanding Personality Types at Work,21810,qbPxMpzHfOVFC7lXTY6cGprZJs82
Financial Management A Complete Study for CACMACSCFAACCA,51530,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
UiPath RPA  Level 2,31500,JEsNTBIwgAQspysSe5FWhR80zY03
Jacks eBay Drop Shipping Companion Course Updated 2019,50110,PFABEm3ELjV5bhOq9LwapHMnV2w1
Land Your First Business Analyst Position,50450,g28ct3WWrWXqP3Z0LhI2J01yOsX2
Digital Marketing Automation Save Time and Get More Done,40410,oICWcpjSH1XEMpSTGOHPJ71ABh33
Forex Basics,40220,qbPxMpzHfOVFC7lXTY6cGprZJs82
Communication Skills every Manager should Master,1230,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
Banking Credit Analysis Process (for Bankers),30830,JEsNTBIwgAQspysSe5FWhR80zY03
Intro to Analyzing Rental Income Properties,12130,PFABEm3ELjV5bhOq9LwapHMnV2w1
Leadership Growth Mindset for Leadership and Organizations,11150,g28ct3WWrWXqP3Z0LhI2J01yOsX2
Leading Effective Meetings,22350,oICWcpjSH1XEMpSTGOHPJ71ABh33
Fire Starter Sessions Video Workshop with Danielle LaPorte,1720,qbPxMpzHfOVFC7lXTY6cGprZJs82
Scrum Master Training  Case Studies and Confessions,11030,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
Accelerate Innovation & Creativity  a Research based Guide !,60440,JEsNTBIwgAQspysSe5FWhR80zY03
Primavera P6 Advanced Training,840,PFABEm3ELjV5bhOq9LwapHMnV2w1
Six Sigma Green Belt Masterclass (includes a GB Case Study),61720,g28ct3WWrWXqP3Z0LhI2J01yOsX2
Mergers & Acquisitions  M&A  Valuation & Selling a Company,11920,oICWcpjSH1XEMpSTGOHPJ71ABh33
Conduct a Strategy Analysis using Business Analysis,50820,qbPxMpzHfOVFC7lXTY6cGprZJs82
How To Get More Done In 3 Hours Than Most Do In 3 Days,61420,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
Learning Business Contracts for Beginners,52300,JEsNTBIwgAQspysSe5FWhR80zY03
Assert Yourself  Master the benefits of assertive behaviour,60350,PFABEm3ELjV5bhOq9LwapHMnV2w1
Adsense Masterclass  2020,10220,g28ct3WWrWXqP3Z0LhI2J01yOsX2
Power BI Essentials Introduction to Microsoft Power BI,30550,oICWcpjSH1XEMpSTGOHPJ71ABh33
CPA Marketing Mastery & Innovation,21840,qbPxMpzHfOVFC7lXTY6cGprZJs82
Crypto Trading 101 Buy Sell Trade Cryptocurrency for Profit,52230,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
2020 Negotiating Learn Negotiation Skills in 70 Minutes!,22340,JEsNTBIwgAQspysSe5FWhR80zY03
How to be an Expert in the Oil & Gas Industry,740,PFABEm3ELjV5bhOq9LwapHMnV2w1
People Analytics 101  HR Analytics Fundamentals,40230,g28ct3WWrWXqP3Z0LhI2J01yOsX2
Reverse Engineer Riveting Fiction & Write Best Selling Books,1220,oICWcpjSH1XEMpSTGOHPJ71ABh33
The Art of Communications  Become A Master Communicator,50830,qbPxMpzHfOVFC7lXTY6cGprZJs82
Blockchain applications in Food Safety  Healthcare & Pharma,21710,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
Tableau Expert Top Visualization Techniques in Tableau 10,500,JEsNTBIwgAQspysSe5FWhR80zY03
3Step Writing System Blogging & Writing Secrets 2020,2220,PFABEm3ELjV5bhOq9LwapHMnV2w1
Kanban Productivity & Efficiency for Agile Lean Project,41330,g28ct3WWrWXqP3Z0LhI2J01yOsX2
Your Guide to the Pharmaceutical Industry,61140,oICWcpjSH1XEMpSTGOHPJ71ABh33
Excel Dashboards and Data Analysis Masterclass,50350,qbPxMpzHfOVFC7lXTY6cGprZJs82
Recruitment Interviewing Essentials Interviewing Made Easy,51810,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
Anti Money Laundering & Countering of Terrorist Financing,40830,JEsNTBIwgAQspysSe5FWhR80zY03
Real Estate Investing Learn to Fix & Flip   Step by Step!,30730,PFABEm3ELjV5bhOq9LwapHMnV2w1
HR HR Analytics HR Courses   Human Resource Management  AUG,11530,g28ct3WWrWXqP3Z0LhI2J01yOsX2
Cold Calling for B2B Sales How to Prospect over the Phone,31300,oICWcpjSH1XEMpSTGOHPJ71ABh33
Tax Preparation and Law 2019 2020  Income Tax,21330,qbPxMpzHfOVFC7lXTY6cGprZJs82
Minute Taking at Meetings,60640,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
Customer Experience Management (CX) MASTERCLASS 2020,51910,JEsNTBIwgAQspysSe5FWhR80zY03
Building a Digital Business Strategy,30300,PFABEm3ELjV5bhOq9LwapHMnV2w1
Customer Success  How to Put Your Customers First,31450,g28ct3WWrWXqP3Z0LhI2J01yOsX2
Business Presentation in PowerPoint,10720,oICWcpjSH1XEMpSTGOHPJ71ABh33
Become an Excel Power User in 25 Hours,32310,qbPxMpzHfOVFC7lXTY6cGprZJs82
Advanced SQL + MySQL for Analytics & Business Intelligence,51930,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
SPSS For Research,61630,JEsNTBIwgAQspysSe5FWhR80zY03
The Complete WordPress Website & SEO Training Masterclass,60740,PFABEm3ELjV5bhOq9LwapHMnV2w1
Ally Up Using allyship to advance diversity & inclusion,2030,g28ct3WWrWXqP3Z0LhI2J01yOsX2
QlikSense Visualizations Masterclass,60300,oICWcpjSH1XEMpSTGOHPJ71ABh33
The Complete Guide To Multifamily Real Estate Investing,60840,qbPxMpzHfOVFC7lXTY6cGprZJs82
Mastering Conflict Management and Resolution at Work,61820,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
How to Become a Workplace Coach The Fundamentals,31840,JEsNTBIwgAQspysSe5FWhR80zY03
Algorithmic Trading Backtest  Optimize & Automate in Python,11540,PFABEm3ELjV5bhOq9LwapHMnV2w1
Drawing for Meetings  Presentations and Trainings,50110,g28ct3WWrWXqP3Z0LhI2J01yOsX2
Customer  How to Build a Customer Service Strategy,52130,oICWcpjSH1XEMpSTGOHPJ71ABh33
10 Shopify Dropshipping Strategies That Make Me 6Figures,40230,qbPxMpzHfOVFC7lXTY6cGprZJs82
Agile PM 301  Mastering Agile Project Management,1040,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
How to Motivate Employees (So That Productivity Increases)!,30450,JEsNTBIwgAQspysSe5FWhR80zY03
Project Management Fundamentals Crash Course for Beginners,42030,PFABEm3ELjV5bhOq9LwapHMnV2w1
Financial modeling  Project Finance & Infrastructure,62110,g28ct3WWrWXqP3Z0LhI2J01yOsX2
Splunk 2020  Beginner to Architect,30250,oICWcpjSH1XEMpSTGOHPJ71ABh33
Conflict Management at Work Real World Strategies & Tools,60820,qbPxMpzHfOVFC7lXTY6cGprZJs82
The Agile Certified Practitioner Training Program (PMIACP),31000,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
Start Trading Stocks Using Technical Analysis! Part 2,41800,JEsNTBIwgAQspysSe5FWhR80zY03
Procurement Management,50310,PFABEm3ELjV5bhOq9LwapHMnV2w1
Complete Health and Safety Auditor Course OHSAS 18001,10230,g28ct3WWrWXqP3Z0LhI2J01yOsX2
Digital Transformation and Industry 40,31430,oICWcpjSH1XEMpSTGOHPJ71ABh33
All You Need to Know About ServiceNow Administration,20,qbPxMpzHfOVFC7lXTY6cGprZJs82
Growth Team Management  How to Build a Growth Team,21730,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
Introduction to Learning and Development (HR),12350,JEsNTBIwgAQspysSe5FWhR80zY03
People Skills How people tick & how to read them instantly!,32010,PFABEm3ELjV5bhOq9LwapHMnV2w1
Shopify Dropship Mastery Build Your Own Dropshipping Store,10750,g28ct3WWrWXqP3Z0LhI2J01yOsX2
The Real Estate Pro Forma Modeling Master Class,2120,oICWcpjSH1XEMpSTGOHPJ71ABh33
Project Management Getting Started and Beyond,30510,qbPxMpzHfOVFC7lXTY6cGprZJs82
Managerial (Cost) Accounting For Beginners,30320,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
Entrepreneurship and Business Life Coach Certification,51950,JEsNTBIwgAQspysSe5FWhR80zY03
The Complete Crowdfunding Course for Kickstarter & Indiegogo,42020,PFABEm3ELjV5bhOq9LwapHMnV2w1
Accounting–Financial Accounting TotalBeginners to Advanced,32220,g28ct3WWrWXqP3Z0LhI2J01yOsX2
QlikSense Data Architect Masterclass,710,oICWcpjSH1XEMpSTGOHPJ71ABh33
Economics Macroeconomics 101 for Managers and Executives,42310,qbPxMpzHfOVFC7lXTY6cGprZJs82
HR Analytics  Analytics in Talent Management,10320,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
The Legal Implications of Social Media in the Workplace,31030,JEsNTBIwgAQspysSe5FWhR80zY03
Best Practices in Document Management,12200,PFABEm3ELjV5bhOq9LwapHMnV2w1
Monetize your Instagram as an Instagram Influencer 2020,20600,g28ct3WWrWXqP3Z0LhI2J01yOsX2
Introduction to Human Resource Concepts,20710,oICWcpjSH1XEMpSTGOHPJ71ABh33
Investment Banking Private Equity 101,41820,qbPxMpzHfOVFC7lXTY6cGprZJs82
Learn to Trade The News,50410,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
Process Flowcharts & Process Mapping  The Advanced Guide,61020,JEsNTBIwgAQspysSe5FWhR80zY03
Stock Market from Scratch for Complete Beginners,31420,PFABEm3ELjV5bhOq9LwapHMnV2w1
Supply Chain Demand Planning (Sales Forecasting and S&OP),42020,g28ct3WWrWXqP3Z0LhI2J01yOsX2
CFA® Level 1 (2020)  Complete Derivatives,42020,oICWcpjSH1XEMpSTGOHPJ71ABh33
Business Analysis & Scrum 4 Business analyst & Product Owner,10430,qbPxMpzHfOVFC7lXTY6cGprZJs82
12 Lead Generation Strategies  Used By Sales Experts,2310,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
The Complete Introduction To Accounting and Finance,60130,JEsNTBIwgAQspysSe5FWhR80zY03
Fast Track Retail Buying and Merchandising,2000,PFABEm3ELjV5bhOq9LwapHMnV2w1
Customer  How to Build Customer Loyalty,21820,g28ct3WWrWXqP3Z0LhI2J01yOsX2
TABLEAU 2018 ADVANCED Master Tableau in Data Science,1620,oICWcpjSH1XEMpSTGOHPJ71ABh33
How to find a profitable niche (in under 1 hour),32240,qbPxMpzHfOVFC7lXTY6cGprZJs82
Amazon FBA  How to Pick Profitable Products in 2 Hours,20140,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
Form Your Virtual Team & Lead Your Virtual Team ,20400,JEsNTBIwgAQspysSe5FWhR80zY03
Plan the Project as a Business Analyst,11910,PFABEm3ELjV5bhOq9LwapHMnV2w1
Data Visualization on the Browser with Python and Bokeh,20310,g28ct3WWrWXqP3Z0LhI2J01yOsX2
Digital Oil and Gas,31310,oICWcpjSH1XEMpSTGOHPJ71ABh33
R Shiny Interactive Web Apps  Next Level Data Visualization,60210,qbPxMpzHfOVFC7lXTY6cGprZJs82
PMP® Certification v6 2 PMP Exams& Detailed PMP Math13pdus,41610,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
Copyright Protection for Entrepreneurs (Protect Your Work),52010,JEsNTBIwgAQspysSe5FWhR80zY03
Cryptocurrency Trading Complete Guide To Trading Altcoins,50950,PFABEm3ELjV5bhOq9LwapHMnV2w1
7 steps to effective Performance Management Conversations,21310,g28ct3WWrWXqP3Z0LhI2J01yOsX2
Management Skills  Build Employee Engagement & Performance,31820,oICWcpjSH1XEMpSTGOHPJ71ABh33
SQL  Master Class For Data Analysis,50,qbPxMpzHfOVFC7lXTY6cGprZJs82
Logistic Regression using SAS  Indepth Predictive Modeling,50510,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
Grant Writing for Nonprofits and Freelance Writers,30620,JEsNTBIwgAQspysSe5FWhR80zY03
Introduction to process control and instrumentation,60640,PFABEm3ELjV5bhOq9LwapHMnV2w1
PreInvesting Essential Real Estate Investing Concepts,50350,g28ct3WWrWXqP3Z0LhI2J01yOsX2
Lean Six Sigma Yellow Belt,31230,oICWcpjSH1XEMpSTGOHPJ71ABh33
Amazon (AWS) QuickSight  Getting Started,52030,qbPxMpzHfOVFC7lXTY6cGprZJs82
Scrivener Full Course on How to Write a Book in Scrivener 2,10820,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
Complete STATA Workflow + Tips,61740,JEsNTBIwgAQspysSe5FWhR80zY03
Communication Skills Personality and Behaviour in Business,11600,PFABEm3ELjV5bhOq9LwapHMnV2w1
Warehouse Management Fundamentals,1800,g28ct3WWrWXqP3Z0LhI2J01yOsX2
Entrepreneurship How To Start A Business From Business Idea,50740,oICWcpjSH1XEMpSTGOHPJ71ABh33
Supply Chain for Management Consultants & Business Analysts,31920,qbPxMpzHfOVFC7lXTY6cGprZJs82
The Complete Cryptocurrency Investment Course,60640,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
The Complete Microsoft Dynamics NAV 2018 Beginners Course,31040,JEsNTBIwgAQspysSe5FWhR80zY03
Become a Mortgage Loan Processor,11530,PFABEm3ELjV5bhOq9LwapHMnV2w1
Work From Home as a Virtual Assistant,61800,g28ct3WWrWXqP3Z0LhI2J01yOsX2
QuickBooks Pro Desktop 2020  2019  & 2018 Start to Finish,62140,oICWcpjSH1XEMpSTGOHPJ71ABh33
Public Speaking Training & Facilitator Certification,41300,qbPxMpzHfOVFC7lXTY6cGprZJs82
Make Meetings Work & Tackle Time Management Troubles,41300,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
Advanced Make and Sell Custom Shirts Using Merch by Amazon,41440,JEsNTBIwgAQspysSe5FWhR80zY03
Create Your First Profitable Online Business,1100,PFABEm3ELjV5bhOq9LwapHMnV2w1
SAP FICO For Beginners  A Guide to SAP Financial Accounts,62020,g28ct3WWrWXqP3Z0LhI2J01yOsX2
Winning Communication Skills for Telephone  Conference Calls,40500,oICWcpjSH1XEMpSTGOHPJ71ABh33
Rapid Prototyping for Entrepreneurs Build a Demo in 2 hours,31250,qbPxMpzHfOVFC7lXTY6cGprZJs82
Directing the Actor A USC course with Nina Foch,32330,IED0Ji1oKHh7DZ9Jbg87mTHkYtu1
